Time(ms),Accel Time(ms),Accel X (mg),Accel Y (mg),Accel Z (mg),Light Time(ms),Light (lux),UV Index,Weather Time(ms),Humidity (%),Temperature (C),Air Quality Time(ms),CO2 (ppm),Ethanol (raw),H2 (raw),TVOC (ppb),BME688 Time(ms),Temperature (C),Pressure (Pa),Humidity (%),Gas Resistance (Ohms),Gas Index,Status,Heater Stable,IDAC,Meas Index,Gas Valid
38433103,38432884,-0.203125,-0.039062,1.109375,38432886,39,0.847857,38432894,71.113777,-25.14,38433056,400,19869,15506,60000,38432084,-21.691233,36143.37891,24.388603,102400000,0,1,136,22,1,2779096485
38434122,38433903,-0.1875,-0.03125,1.070312,38433905,39,0.875,38433913,71.164795,-25.06,38434075,400,19884,15512,60000,38432084,-21.691233,36143.37891,24.388603,102400000,0,1,136,22,1,2779096485
38435141,38434922,-0.1875,-0.046875,1.085938,38434924,39,1.076429,38434932,71.257492,-24.96,38435094,400,19881,15510,60000,38432084,-21.691233,36143.37891,24.388603,102400000,0,1,136,22,1,2779096485
38436160,38435941,-0.210938,-0.007812,1.007812,38435943,39,1.445,38435951,71.310425,-24.88,38436113,400,19881,15515,60000,38432084,-21.691233,36143.37891,24.388603,102400000,0,1,136,22,1,2779096485
38437179,38436960,-0.195312,-0.039062,1.023438,38436962,39,1.660714,38436970,71.279716,-24.86,38437132,400,19876,15506,60000,38432084,-21.691233,36143.37891,24.388603,102400000,0,1,136,22,1,2779096485
38438198,38437979,-0.195312,-0.023438,1.015625,38437981,39,1.691429,38437989,71.326065,-24.78,38438151,400,19885,15515,60000,38432084,-21.691233,36143.37891,24.388603,102400000,0,1,136,22,1,2779096485
38439217,38438998,-0.203125,-0.023438,1.09375,38439000,39,1.677143,38439008,71.270279,-24.73,38439170,400,19890,15516,60000,38439217,-20.892704,36449.04297,25.892153,13252983,0,1,164,62,1,2779096485
38440236,38440017,-0.1875,-0.078125,1.109375,38440019,39,1.535,38440027,71.205521,-24.65,38440189,400,19887,15509,60000,38440236,-20.802019,36493.26563,26.097353,14237671,0,1,164,67,1,2779096485
38441255,38441036,-0.1875,-0.039062,1.046875,38441038,39,1.235,38441046,71.145721,-24.62,38441208,400,19896,15521,60000,38441255,-20.474545,36534.32031,26.33691,669718.75,0,1,191,72,1,2779096485
38442274,38442055,-0.203125,-0.046875,1.078125,38442057,39,0.940714,38442065,71.043304,-24.55,38442227,400,19891,15519,60000,38442274,-20.310806,36572.87891,26.541004,614830.375,0,1,191,77,1,2779096485
38443293,38443074,-0.195312,-0.078125,1.125,38443076,39,0.830714,38443084,70.962906,-24.54,38443246,400,19893,15515,60000,38443293,-20.212563,36612.21094,26.737965,588336.6875,0,1,191,82,1,2779096485
38444312,38444093,-0.1875,-0.054688,1.070312,38444095,39,0.856429,38444103,70.840164,-24.56,38444265,400,19884,15516,60000,38444312,-20.136992,36651.49219,26.929426,573027.4375,0,1,191,87,1,2779096485
38445331,38445112,-0.1875,-0.054688,0.984375,38445114,39,0.899286,38445122,70.805267,-24.54,38445284,400,19890,15519,60000,38444312,-20.136992,36651.49219,26.929426,573027.4375,0,1,191,87,1,2779096485
38446350,38446131,-0.195312,-0.023438,1.015625,38446133,39,0.922143,38446141,70.790482,-24.47,38446303,400,19879,15522,60000,38446350,-20.875071,36744.29688,27.192965,102400000,0,1,135,99,1,2779096485
38447369,38447150,-0.203125,-0.03125,1.046875,38447152,39,0.977857,38447160,70.835968,-24.35,38447322,400,19883,15526,60000,38446350,-20.875071,36744.29688,27.192965,102400000,0,1,135,99,1,2779096485
38448388,38448169,-0.210938,-0.046875,1.046875,38448171,39,1.011429,38448179,70.994949,-24.27,38448341,400,19885,15518,60000,38446350,-20.875071,36744.29688,27.192965,102400000,0,1,135,99,1,2779096485
38449407,38449188,-0.1875,-0.023438,1.0625,38449190,39,1.030714,38449198,71.067047,-24.28,38449360,400,19889,15523,60000,38446350,-20.875071,36744.29688,27.192965,102400000,0,1,135,99,1,2779096485
38450426,38450207,-0.203125,-0.015625,1.0625,38450209,39,1.012857,38450217,71.2677,-24.27,38450379,400,19880,15514,60000,38446350,-20.875071,36744.29688,27.192965,102400000,0,1,135,99,1,2779096485
38451445,38451226,-0.203125,-0.046875,1.09375,38451228,39,0.977857,38451236,71.450714,-24.26,38451398,400,19869,15518,60000,38446350,-20.875071,36744.29688,27.192965,102400000,0,1,135,99,1,2779096485
38452464,38452245,-0.179688,-0.03125,1.0625,38452247,39,0.950714,38452255,71.676926,-24.25,38452417,400,19857,15501,60000,38452464,-20.726448,36983.73438,28.197731,102400000,0,1,135,129,1,2779096485
38453483,38453264,-0.195312,0.015625,0.976562,38453266,39,0.953571,38453274,71.896835,-24.26,38453436,400,19864,15511,60000,38452464,-20.726448,36983.73438,28.197731,102400000,0,1,135,129,1,2779096485
38454502,38454283,-0.203125,-0.015625,1.039062,38454285,39,0.999286,38454293,72.141174,-24.26,38454455,400,19842,15501,60000,38452464,-20.726448,36983.73438,28.197731,102400000,0,1,135,129,1,2779096485
38455521,38455302,-0.210938,-0.023438,1.125,38455304,39,1.068571,38455312,72.522354,-24.2,38455474,400,19833,15487,60000,38452464,-20.726448,36983.73438,28.197731,102400000,0,1,135,129,1,2779096485
38456540,38456321,-0.203125,-0.03125,1.117188,38456323,39,1.080714,38456331,73.06395,-24.09,38456493,400,19840,15493,60000,38452464,-20.726448,36983.73438,28.197731,102400000,0,1,135,129,1,2779096485
38457559,38457340,-0.195312,-0.03125,1.117188,38457342,39,0.998571,38457350,73.715591,-23.94,38457512,400,19840,15499,60000,38452464,-20.726448,36983.73438,28.197731,102400000,0,1,135,129,1,2779096485
38458578,38458359,-0.195312,-0.054688,1.078125,38458361,39,0.954286,38458369,74.493118,-23.92,38458531,400,19830,15495,60000,38452464,-20.726448,36983.73438,28.197731,102400000,0,1,135,129,1,2779096485
38459597,38459378,-0.210938,-0.039062,1.007812,38459380,39,0.934286,38459388,75.219727,-23.86,38459550,400,19832,15487,60000,38452464,-20.726448,36983.73438,28.197731,102400000,0,1,135,129,1,2779096485
38460616,38460397,-0.195312,-0.023438,1.023438,38460399,39,0.954286,38460407,75.930023,-23.84,38460569,400,19835,15495,60000,38452464,-20.726448,36983.73438,28.197731,102400000,0,1,135,129,1,2779096485
38461635,38461416,-0.195312,-0.023438,0.992188,38461418,39,1.065714,38461426,76.598648,-23.77,38461588,400,19835,15491,60000,38452464,-20.726448,36983.73438,28.197731,102400000,0,1,135,129,1,2779096485
38462654,38462435,-0.195312,-0.015625,1.046875,38462437,39,1.232143,38462445,77.065567,-23.66,38462607,400,19840,15487,60000,38452464,-20.726448,36983.73438,28.197731,102400000,0,1,135,129,1,2779096485
38463673,38463454,-0.203125,-0.015625,1.0625,38463456,39,1.323571,38463464,77.407928,-23.63,38463626,400,19833,15490,60000,38452464,-20.726448,36983.73438,28.197731,102400000,0,1,135,129,1,2779096485
38464692,38464473,-0.210938,-0.023438,1.039062,38464475,39,1.398571,38464483,77.550598,-23.53,38464645,400,19836,15490,60000,38452464,-20.726448,36983.73438,28.197731,102400000,0,1,135,129,1,2779096485
38465711,38465492,-0.210938,-0.054688,1.046875,38465494,39,1.53,38465502,77.620888,-23.44,38465664,400,19844,15499,60000,38452464,-20.726448,36983.73438,28.197731,102400000,0,1,135,129,1,2779096485
38466730,38466511,-0.210938,-0.039062,1.039062,38466513,39,1.598571,38466521,77.529236,-23.36,38466683,400,19836,15498,60000,38466730,-19.978291,37583.68359,31.068399,102400000,0,1,135,206,1,2779096485
38467749,38467530,-0.226562,-0.046875,1.109375,38467532,39,1.548571,38467540,77.258591,-23.21,38467702,400,19854,15506,60000,38467749,-19.479519,37620.63281,31.363728,11445337,0,1,164,211,1,2779096485
38468768,38468549,-0.21875,-0.03125,1.101562,38468551,39,1.321429,38468559,76.941109,-23.07,38468721,400,19851,15508,60000,38468768,-19.305702,37664.99609,31.572884,12242854,0,1,164,216,1,2779096485
38469787,38469568,-0.21875,-0.0625,1.125,38469570,39,0.910714,38469578,76.588531,-22.95,38469740,400,19853,15508,60000,38469787,-19.192343,37710.87109,31.795195,13039395,0,1,163,221,1,2779096485
38470806,38470587,-0.1875,0,1.101562,38470589,39,0.878571,38470597,76.211357,-22.91,38470759,400,19856,15512,60000,38470806,-18.852268,37752.48828,32.054501,633663.375,0,1,190,226,1,2779096485
38471825,38471606,-0.1875,-0.03125,1.09375,38471608,39,1.001429,38471616,75.757889,-22.85,38471778,400,19852,15508,60000,38471825,-18.70616,37789.73047,32.268993,585812.375,0,1,190,231,1,2779096485
38472844,38472625,-0.179688,-0.023438,1.046875,38472627,39,1.067143,38472635,75.441071,-22.82,38472797,400,19865,15516,60000,38472844,-18.610435,37825.3125,32.471104,568730.9375,0,1,190,236,1,2779096485
38473863,38473644,-0.203125,-0.039062,1.085938,38473646,39,0.985714,38473654,75.062469,-22.76,38473816,400,19846,15510,60000,38473863,-18.885015,37876.98438,32.66106,102160560,0,1,134,243,1,2779096485
38474882,38474663,-0.203125,-0.03125,1,38474665,39,0.875714,38474673,74.719048,-22.78,38474835,400,19862,15513,60000,38473863,-18.885015,37876.98438,32.66106,102160560,0,1,134,243,1,2779096485
38475901,38475682,-0.203125,-0.046875,0.984375,38475684,39,0.910714,38475692,74.335289,-22.71,38475854,400,19869,15516,60000,38475901,-19.318296,37947.41016,32.927299,102400000,0,1,135,253,1,2779096485
38476920,38476701,-0.1875,-0.03125,1,38476703,39,1.099286,38476711,74.03154,-22.64,38476873,400,19858,15518,60000,38475901,-19.318296,37947.41016,32.927299,102400000,0,1,135,253,1,2779096485
38477940,38477721,-0.203125,-0.039062,0.984375,38477723,39,1.253571,38477731,73.711487,-22.59,38477893,400,19864,15518,60000,38475901,-19.318296,37947.41016,32.927299,102400000,0,1,135,253,1,2779096485
38478959,38478740,-0.210938,-0.007812,0.992188,38478742,39,1.186429,38478750,73.369408,-22.49,38478912,400,19867,15527,60000,38475901,-19.318296,37947.41016,32.927299,102400000,0,1,135,253,1,2779096485
38479978,38479759,-0.203125,-0.023438,1.046875,38479761,39,1.152143,38479769,73.078918,-22.43,38479931,400,19870,15518,60000,38475901,-19.318296,37947.41016,32.927299,102400000,0,1,135,253,1,2779096485
38480997,38480778,-0.226562,-0.03125,1.0625,38480780,39,0.785714,38480788,72.742271,-22.34,38480950,400,19866,15516,60000,38475901,-19.318296,37947.41016,32.927299,102400000,0,1,135,253,1,2779096485
38482016,38481797,-0.210938,-0.007812,1.039062,38481799,39,0.777143,38481807,72.467514,-22.27,38481969,400,19881,15522,60000,38475901,-19.318296,37947.41016,32.927299,102400000,0,1,135,253,1,2779096485
38483035,38482816,-0.210938,-0.03125,1.101562,38482818,39,1.072857,38482826,72.224716,-22.21,38482988,400,19865,15527,60000,38475901,-19.318296,37947.41016,32.927299,102400000,0,1,135,253,1,2779096485
38484054,38483835,-0.203125,-0.085938,1.117188,38483837,39,1.015,38483845,72.030731,-22.13,38484007,400,19875,15529,60000,38475901,-19.318296,37947.41016,32.927299,102400000,0,1,135,253,1,2779096485
38485073,38484854,-0.203125,0.015625,0.992188,38484856,39,0.944286,38484864,71.783066,-22.07,38485026,400,19879,15521,60000,38475901,-19.318296,37947.41016,32.927299,102400000,0,1,135,253,1,2779096485
38486092,38485873,-0.21875,-0.023438,1.140625,38485875,39,0.867857,38485883,71.62075,-22.01,38486045,400,19887,15526,60000,38475901,-19.318296,37947.41016,32.927299,102400000,0,1,135,253,1,2779096485
38487111,38486892,-0.203125,-0.03125,1.054688,38486894,39,0.877143,38486902,71.402267,-21.95,38487064,400,19866,15527,60000,38487111,-17.862263,38423.54297,35.068554,563101.4375,0,1,190,57,1,2779096485
38488130,38487911,-0.195312,-0.039062,1.046875,38487913,39,1.013571,38487921,71.212196,-21.87,38488083,400,19877,15527,60000,38488130,-17.774094,38462.91406,35.22723,553513.5,0,1,189,62,1,2779096485
38489149,38488930,-0.195312,-0.03125,1,38488932,39,1.157857,38488940,70.990181,-21.82,38489102,400,19875,15530,60000,38488130,-17.774094,38462.91406,35.22723,553513.5,0,1,189,62,1,2779096485
38490168,38489949,-0.195312,-0.023438,1.03125,38489951,39,1.267143,38489959,70.783325,-21.71,38490121,400,19875,15521,60000,38488130,-17.774094,38462.91406,35.22723,553513.5,0,1,189,62,1,2779096485
38491187,38490968,-0.195312,-0.007812,1.007812,38490970,39,1.250714,38490978,70.518402,-21.65,38491140,400,19879,15528,60000,38488130,-17.774094,38462.91406,35.22723,553513.5,0,1,189,62,1,2779096485
38492206,38491987,-0.195312,-0.039062,1.023438,38491989,39,1.135,38491997,70.337967,-21.62,38492159,400,19883,15530,60000,38488130,-17.774094,38462.91406,35.22723,553513.5,0,1,189,62,1,2779096485
38493225,38493006,-0.179688,-0.039062,1.054688,38493008,39,1.012857,38493016,70.085335,-21.55,38493178,400,19873,15535,60000,38488130,-17.774094,38462.91406,35.22723,553513.5,0,1,189,62,1,2779096485
38494244,38494025,-0.203125,-0.078125,1.09375,38494027,39,0.955,38494035,69.928741,-21.51,38494197,400,19889,15535,60000,38488130,-17.774094,38462.91406,35.22723,553513.5,0,1,189,62,1,2779096485
38495263,38495044,-0.203125,-0.023438,1.023438,38495046,39,0.946429,38495054,69.745926,-21.45,38495216,400,19884,15532,60000,38488130,-17.774094,38462.91406,35.22723,553513.5,0,1,189,62,1,2779096485
38496282,38496063,-0.203125,-0.03125,1.117188,38496065,39,0.905,38496073,69.675735,-21.46,38496235,400,19882,15536,60000,38496282,-18.406389,38784.875,36.139011,102400000,0,1,134,104,1,2779096485
38497301,38497082,-0.210938,-0.03125,1.09375,38497084,39,0.854286,38497092,69.586472,-21.43,38497254,400,19878,15528,60000,38497301,-17.937836,38823.52344,36.372406,11314917,0,1,163,109,1,2779096485
38498320,38498101,-0.210938,-0.023438,1.046875,38498103,39,0.817143,38498111,69.523712,-21.34,38498273,400,19878,15527,60000,38498320,-17.804323,38861.28906,36.513615,12374622,0,1,163,114,1,2779096485
38499339,38499120,-0.1875,-0.03125,0.992188,38499122,39,0.805,38499130,69.459625,-21.26,38499292,400,19887,15533,60000,38499339,-17.708595,38896.91016,36.669144,13165127,0,1,163,119,1,2779096485
38500358,38500139,-0.195312,-0.070312,1.078125,38500141,39,0.828571,38500149,69.399834,-21.26,38500311,400,19883,15537,60000,38500358,-17.365995,38932.60938,36.865036,639001.5625,0,1,189,124,1,2779096485
38501377,38501158,-0.195312,-0.046875,1.046875,38501160,39,0.826429,38501168,69.337463,-21.19,38501330,400,19883,15537,60000,38500358,-17.365995,38932.60938,36.865036,639001.5625,0,1,189,124,1,2779096485
38502396,38502177,-0.195312,-0.023438,1.070312,38502179,39,0.865714,38502187,69.268707,-21.13,38502349,400,19887,15536,60000,38500358,-17.365995,38932.60938,36.865036,639001.5625,0,1,189,124,1,2779096485
38503415,38503196,-0.203125,-0.015625,1.070312,38503198,39,0.921429,38503206,69.123749,-21.04,38503368,400,19891,15539,60000,38503415,-17.376072,39065.54297,37.263603,102400000,0,1,133,141,1,2779096485
38504434,38504215,-0.203125,-0.023438,1.132812,38504217,39,0.947857,38504225,68.990707,-21.06,38504387,400,19888,15533,60000,38503415,-17.376072,39065.54297,37.263603,102400000,0,1,133,141,1,2779096485
38505453,38505234,-0.203125,-0.015625,1.085938,38505236,39,1.007857,38505244,68.949799,-21.07,38505406,400,19877,15541,60000,38505453,-17.771574,39143.0625,37.38274,102400000,0,1,133,151,1,2779096485
38506472,38506253,-0.1875,-0.015625,1.007812,38506255,39,1.022857,38506263,68.817047,-21.12,38506425,400,19885,15543,60000,38505453,-17.771574,39143.0625,37.38274,102400000,0,1,133,151,1,2779096485
38507491,38507272,-0.195312,-0.039062,1.070312,38507274,39,1.08,38507282,68.810654,-21.08,38507444,400,19871,15528,60000,38505453,-17.771574,39143.0625,37.38274,102400000,0,1,133,151,1,2779096485
38508510,38508291,-0.210938,0,1.0625,38508293,39,1.089286,38508301,68.946838,-21.04,38508463,400,19868,15526,60000,38505453,-17.771574,39143.0625,37.38274,102400000,0,1,133,151,1,2779096485
38509529,38509310,-0.210938,-0.039062,1,38509312,39,1.148571,38509320,69.129944,-21.02,38509482,400,19862,15523,60000,38505453,-17.771574,39143.0625,37.38274,102400000,0,1,133,151,1,2779096485
38510548,38510329,-0.210938,-0.023438,1.054688,38510331,39,1.057143,38510339,69.379715,-20.92,38510501,400,19867,15525,60000,38505453,-17.771574,39143.0625,37.38274,102400000,0,1,133,151,1,2779096485
38511567,38511348,-0.226562,-0.023438,1.070312,38511350,39,1.2,38511358,69.746109,-20.81,38511520,400,19861,15533,60000,38505453,-17.771574,39143.0625,37.38274,102400000,0,1,133,151,1,2779096485
38512586,38512367,-0.203125,-0.023438,1.03125,38512369,39,1.236429,38512377,70.293518,-20.73,38512539,400,19849,15522,60000,38505453,-17.771574,39143.0625,37.38274,102400000,0,1,133,151,1,2779096485
38513605,38513386,-0.210938,-0.015625,1.09375,38513388,39,1.246429,38513396,70.817276,-20.68,38513558,400,19866,15524,60000,38513605,-16.917591,39462.23828,38.553486,13070602,0,1,162,196,1,2779096485
38514624,38514405,-0.210938,-0.03125,1.015625,38514407,39,1.231429,38514415,71.387482,-20.56,38514577,400,19853,15521,60000,38514624,-16.580025,39498.85547,38.758114,619292.4375,0,1,189,201,1,2779096485
38515643,38515424,-0.210938,-0.046875,1.039062,38515426,39,1.045,38515434,71.719269,-20.5,38515596,400,19867,15515,60000,38515643,-16.413761,39538.49219,38.926117,585812.375,0,1,189,206,1,2779096485
38516662,38516443,-0.195312,-0.0625,1.085938,38516445,39,1.012143,38516453,71.544266,-20.52,38516615,400,19880,15534,60000,38516662,-16.323071,39576.65625,39.051712,554863.1875,0,1,189,211,1,2779096485
38517681,38517462,-0.210938,-0.023438,1.039062,38517464,39,1.087143,38517472,70.926956,-20.38,38517634,400,19889,15541,60000,38517681,-16.227345,39617.60547,39.210617,553962.6875,0,1,189,216,1,2779096485
38518700,38518481,-0.21875,-0.03125,1.039062,38518483,39,1.101429,38518491,70.037651,-20.33,38518653,400,19906,15552,60000,38517681,-16.227345,39617.60547,39.210617,553962.6875,0,1,189,216,1,2779096485
38519719,38519500,-0.195312,-0.046875,0.992188,38519502,39,1.225714,38519510,68.956467,-20.31,38519672,400,19901,15546,60000,38519719,-16.993164,39703.41016,39.270962,102400000,0,1,133,228,1,2779096485
38520738,38520519,-0.195312,-0.046875,0.96875,38520521,39,1.224286,38520529,67.912582,-20.18,38520691,400,19909,15545,60000,38519719,-16.993164,39703.41016,39.270962,102400000,0,1,133,228,1,2779096485
38521757,38521538,-0.210938,-0.046875,1.0625,38521540,39,1.363571,38521548,66.930481,-20.08,38521710,400,19901,15549,60000,38519719,-16.993164,39703.41016,39.270962,102400000,0,1,133,228,1,2779096485
38522776,38522557,-0.21875,-0.054688,1.125,38522559,39,1.543571,38522567,66.080002,-20.03,38522729,400,19903,15553,60000,38519719,-16.993164,39703.41016,39.270962,102400000,0,1,133,228,1,2779096485
38523795,38523576,-0.21875,-0.015625,1.132812,38523578,39,1.525,38523586,65.35788,-19.93,38523748,400,19907,15559,60000,38519719,-16.993164,39703.41016,39.270962,102400000,0,1,133,228,1,2779096485
38524814,38524595,-0.195312,-0.015625,1.054688,38524597,39,1.542143,38524605,64.745522,-19.9,38524767,400,19910,15555,60000,38519719,-16.993164,39703.41016,39.270962,102400000,0,1,133,228,1,2779096485
38525833,38525614,-0.203125,-0.023438,1.03125,38525616,39,1.577143,38525624,64.242462,-19.83,38525786,400,19904,15556,60000,38525833,-16.781557,39944.79688,39.815823,102400000,0,1,132,2,1,2779096485
38526852,38526633,-0.195312,-0.03125,1.039062,38526635,39,1.528571,38526643,63.730049,-19.78,38526805,400,19911,15556,60000,38526852,-16.290323,39981.07813,39.993,11715409,0,1,162,7,1,2779096485
38527871,38527652,-0.21875,-0.023438,1.023438,38527654,39,1.368571,38527662,63.206959,-19.76,38527824,400,19917,15563,60000,38527871,-16.144211,40011.99609,40.106331,12466426,0,1,162,12,1,2779096485
